STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,C_MSA,SQ_FEET,F_SQ_FT,L_NUM_BM,F_BKMOB,PUB_FIPS,CNTYFIPS,YR_SUB,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO,FIPSPLAC,CENTRACT,CENBLOCK,CDCODE,MAT_CENT
MI,MI0208,005,MI0208-005,PELLSTON BRANCH LIBRARY,125 NORTH MILTON STREET,PELLSTON,49769,0456,EMMET,2315398858,BR,NO,660, 0,0, 0,26,047,2008,00,00,15,-84.785434,45.551393,26,047,63300,9702,2074,01,0
MI,MI0209,002,MI0209-002,MACOMB COUNTY LIBRARY,16480 HALL ROAD,CLINTON TOWNSHIP,48038,1132,MACOMB,5862866660,CE,NC,29000, 0,0, 0,26,099,2008,00,00,00,-82.962132,42.627364,26,099,16510,2420,2001,.,0
MI,MI0210,002,MI0210-002,MADISON HEIGHTS PUBLIC LIBRARY,240 WEST THIRTEEN MILE ROAD,MADISON HEIGHTS,48071,1804,OAKLAND,2485887763,CE,NC,16885, 0,0, 0,26,125,2008,00,00,00,-83.109106,42.51999,26,125,50560,1810,2014,12,0
MI,MI0211,002,MI0211-002,MANCELONA TOWNSHIP LIBRARY,202 WEST STATE STREET,MANCELONA,49659,0499,ANTRIM,2315879451,CE,NO,2376, 0,0, 0,26,009,2008,00,00,00,-85.063672,44.902398,26,009,50620,9607,4039,01,0
MI,MI0212,003,MI0212-002,MANCHESTER DISTRICT LIBRARY,912 CITY ROAD (M-52),MANCHESTER,48158,9587,WASHTENAW,7344288045,CE,NC,5000, 0,0, 0,26,161,2008,00,00,00,-84.022579,42.149585,26,161,50660,4310,3018,07,0
MI,MI0213,002,MI0213-002,MANISTEE COUNTY LIBRARY,95 MAPLE STREET,MANISTEE,49660,1596,MANISTEE,2317232519,CE,NO,10542, 0,0, 0,26,101,2008,00,00,00,-86.323755,44.246105,26,101,50720,9909,3009,02,0
MI,MI0213,003,MI0213-003,ARCADIA TOWNSHIP BRANCH LIBRARY,3422 LAKE STREET,ARCADIA,49613,0109,MANISTEE,2318894230,BR,NO,625, 0,0, 0,26,101,2008,00,00,00,-86.233708,44.493237,26,101,00000,9902,1037,02,0
MI,MI0213,004,MI0213-004,KEDDIE-NORCONK MEMORIAL LIBRARY,12325 VIRGINIA STREET,BEAR LAKE,49614,0266,MANISTEE,2318642700,BR,NO,2400, 0,0, 0,26,101,2008,00,00,00,-86.14609,44.422964,26,101,06460,9902,2030,02,0
MI,MI0213,005,MI0213-005,KALEVA BRANCH LIBRARY,16418 WALTA STREET,KALEVA,49645,0125,MANISTEE,2313623178,BR,NO,2600, 0,0, 0,26,101,2008,00,00,00,-86.049854,44.378401,26,101,00000,9901,4076,02,X
MI,MI0213,006,MI0213-006,ONEKAMA BRANCH LIBRARY,5283 MAIN STREET,ONEKAMA,49675,0149,MANISTEE,2318894041,BR,NO,1645, 0,0, 0,26,101,2008,00,00,00,-86.200846,44.362714,26,101,60740,9903,2051,02,0
MI,MI0213,007,MI0213-007,WELLSTON BRANCH LIBRARY,1451 SEAMAN ROAD,WELLSTON,49689,0062,MANISTEE,2318484013,BR,NO,1200, 0,0, 0,26,101,2008,00,00,00,-85.957833,44.214687,26,101,00000,9906,1137,02,0
MI,MI0214,002,MI0214-002,MANISTIQUE SCHOOL & PUBLIC LIBRARY,100 NORTH CEDAR STREET,MANISTIQUE,49854,1293,SCHOOLCRAFT,9063414316,CE,NO,7284, 0,0, 0,26,153,2008,00,00,00,-86.24683,45.958646,26,153,50760,9903,2071,01,0
MI,MI0215,002,MI0215-002,MAPLE RAPIDS PUBLIC LIBRARY,130 SOUTH MAPLE AVENUE,MAPLE RAPIDS,48853,0410,CLINTON,5176824464,CE,NC,1800, 0,0, 0,26,037,2008,00,00,00,-84.692124,43.104736,26,037,51200,106,2016,08,X
MI,MI0216,002,MI0216-002,MARCELLUS TOWNSHIP-WOOD MEMORIAL LIBRARY,205 EAST MAIN STREET,MARCELLUS,49067,9501,CASS,2696469654,CE,NO,2700, 0,0, 0,26,027,2008,00,00,00,-85.812773,42.026958,26,027,51460,2,1014,06,0
MI,MI0217,002,MI0217-002,MARLETTE DISTRICT LIBRARY,3116 MAIN STREET,MARLETTE,48453,1234,SANILAC,9896352838,CE,NO,2250,35,0, 0,26,151,2008,00,00,00,-83.079853,43.324415,26,151,51820,9710,4018,10,0
MI,MI0218,002,MI0218-002,MARSHALL DISTRICT LIBRARY,124  WEST GREEN STREET,MARSHALL,49068,1536,CALHOUN,2697817821,CE,NC,19000, 0,0, 0,26,025,2008,00,00,00,-84.9593,42.271048,26,025,51940,40,2021,07,0
MI,MI0220,002,MI0220-002,MAUD PRESTON PALENSKE MEMORIAL LIBRARY,500 MARKET STREET,SAINT JOSEPH,49085,1368,BERRIEN,2699837167,CE,NC,26291, 0,0, 0,26,021,2008,00,00,00,-86.48476,42.107561,26,021,70960,8,2038,06,0
MI,MI0221,002,MI0221-002,MAYVILLE DISTRICT PUBLIC LIBRARY,6090 FULTON STREET,MAYVILLE,48744,0440,TUSCOLA,9898436522,CE,NO,5612, 0,0, 0,26,157,2008,00,00,00,-83.352465,43.335352,26,157,52540,9610,2023,05,0
MI,MI0223,002,MI0223-002,CHELSEA DISTRICT LIBRARY,221 SOUTH MAIN STREET,CHELSEA,48118,1267,WASHTENAW,7344758732,CE,NC,30703, 0,0, 0,26,161,2008,00,00,00,-84.02049,42.316954,26,161,15020,4460,4026,07,0
MI,MI0224,002,MI0224-002,MCMILLAN TOWNSHIP LIBRARY,200 CEDAR STREET,EWEN,49925,0049,ONTONAGON,9069882515,CE,NO,1500, 0,0, 0,26,131,2008,00,00,00,-89.281541,46.536281,26,131,00000,9703,3202,01,0
MI,MI0225,002,MI0225-002,MENDON TOWNSHIP LIBRARY,314 WEST MAIN STREET,MENDON,49072,0038,ST. JOSEPH,2694964865,CE,NO,1800, 0,0, 0,26,149,2008,00,00,00,-85.453504,42.006796,26,149,52980,410,3025,06,0
MI,MI0226,002,MI0226-002,MENOMINEE COUNTY LIBRARY,S319 RAILROAD STREET,STEPHENSON,49887,0128,MENOMINEE,9067536923,CE,NO,6760, 0,0, 0,26,109,2008,00,00,00,-87.610501,45.41486,26,109,76380,9603,2054,01,0
MI,MI0226,003,MI0226-003,HERMANSVILLE BRANCH LIBRARY,W5480 FIRST STREET,HERMANSVILLE,49847,0291,MENOMINEE,9064982253,BR,NO,800, 0,0, 0,26,109,2008,00,00,00,-87.603555,45.709255,26,109,00000,9601,1296,01,0
MI,MI0226,004,MI0226-004,BOOKMOBILE,S319 RAILROAD STREET P.O. BOX 128,STEPHENSON,49887,0128,MENOMINEE,9067536923,BS,NO,-3, 0,1, 0,26,109,2008,00,00,00,0,0,00,000,00000,0,0,.,.
MI,MI0227,002,MI0227-002,MERRILL DISTRICT LIBRARY,321 WEST SAGINAW,MERRILL,48637,0009,SAGINAW,9896437300,CE,NC,3125, 0,0, 0,26,145,2008,00,00,00,-84.333134,43.409845,26,145,53180,122,1058,04,0
MI,MI0228,002,MI0228-002,MILAN PUBLIC LIBRARY,151 WABASH STREET,MILAN,48160,1593,MONROE,7344391240,CE,NC,5130, 0,0, 0,26,115,2008,00,00,00,-83.684669,42.082972,26,115,53920,8307,1004,15,0
MI,MI0229,002,MI0229-002,MILFORD PUBLIC LIBRARY,330 FAMILY DRIVE,MILFORD,48381,1596,OAKLAND,2486840845,CE,NC,23500, 0,0, 0,26,125,2008,00,00,00,-83.611731,42.575872,26,125,53960,1327,2024,11,0
MI,MI0230,002,MI0230-002,MILLINGTON ARBELA DISTRICT LIBRARY,8530 DEPOT STREET,MILLINGTON,48746,0306,TUSCOLA,9898712003,CE,NO,5520, 0,0, 0,26,157,2008,00,00,00,-83.527393,43.280326,26,157,54220,9612,3022,05,0
MI,MI0231,002,MI0231-002,MISSAUKEE DISTRICT LIBRARY,210 SOUTH CANAL STREET,LAKE CITY,49651,0340,MISSAUKEE,2318392166,CE,NO,7438, 0,0, 0,26,113,2008,00,00,00,-85.213644,44.335786,26,113,44480,9602,1015,04,0
MI,MI0232,002,MI0232-002,HILLSDALE COMMUNITY LIBRARY,11 EAST BACON STREET,HILLSDALE,49242,1615,HILLSDALE,5174376470,CE,NO,17060, 0,0, 0,26,059,2008,00,00,00,-84.63421,41.919944,26,059,38460,508,1008,07,0
MI,MI0233,003,MI0233-003,BEDFORD BRANCH LIBRARY,8575 JACKMAN RD.,TEMPERANCE,48182,9493,MONROE,7348476747,BR,NC,30000, 0,0, 0,26,115,2008,00,00,00,-83.587443,41.7714,26,115,00000,8338,3014,15,0
MI,MI0233,005,MI0233-005,CARLETON BRANCH LIBRARY,1444 KENT STREET,CARLETON,48117,0267,MONROE,7346542180,BR,NC,6400, 0,0, 0,26,115,2008,00,00,00,-83.395622,42.058097,26,115,13220,8304,1004,15,0
MI,MI0233,006,MI0233-006,DORSCH MEMORIAL BRANCH LIBRARY,18 EAST FIRST STREET,MONROE,48161,2227,MONROE,7342417878,BR,NC,7000, 0,0, 0,26,115,2008,00,00,00,-83.397929,41.91557,26,115,55020,8319,2006,15,0
MI,MI0233,007,MI0233-007,DUNDEE BRANCH LIBRARY,144 EAST MAIN STREET,DUNDEE,48131,1202,MONROE,7345293310,BR,NC,5000, 0,0, 0,26,115,2008,00,00,00,-83.658639,41.957583,26,115,23380,8308,1027,15,0
MI,MI0233,008,MI0233-008,ERIE BRANCH LIBRARY,2065 ERIE ROAD,ERIE,48133,9757,MONROE,7348484420,BR,NC,1325, 0,0, 0,26,115,2008,00,00,00,-83.498199,41.793949,26,115,00000,8336,1013,15,0
MI,MI0233,009,MI0233-009,FRENCHTOWN-DIXIE BRANCH LIBRARY,2881 NADEAU ROAD,MONROE,48162,9355,MONROE,7342891035,BR,NC,7300, 0,0, 0,26,115,2008,00,00,00,-83.320684,41.948349,26,115,00000,8312,3025,15,0
MI,MI0233,010,MI0233-010,IDA BRANCH LIBRARY,3016 LEWIS AVENUE,IDA,48140,0056,MONROE,7342692191,BR,NC,2575, 0,0, 0,26,115,2008,00,00,00,-83.573471,41.908129,26,115,00000,8328,1009,15,0
MI,MI0233,011,MI0233-011,L.S. NAVARRE BRANCH LIBRARY,1135 EAST SECOND STREET,MONROE,48161,1920,MONROE,7342415577,BR,NC,6800, 0,0, 0,26,115,2008,00,00,00,-83.385532,41.908452,26,115,55020,8318,2008,15,0
MI,MI0233,012,MI0233-012,MAYBEE BRANCH LIBRARY,9060 RAISIN STREET,MAYBEE,48159,0165,MONROE,7345873680,BR,NC,1536, 0,0, 0,26,115,2008,00,00,00,-83.515198,42.004897,26,115,52440,8305,1045,15,0
MI,MI0233,014,MI0233-014,RASEY MEMORIAL BRANCH LIBRARY,4349 OAK STREET,LUNA PIER,48157,0416,MONROE,7348484572,BR,NC,1400, 0,0, 0,26,115,2008,00,00,00,-83.443384,41.810787,26,115,49700,8337,4008,15,0
MI,MI0233,015,MI0233-015,ROBERT A. VIVIAN BRANCH LIBRARY,2664 VIVIAN ROAD,MONROE,48162,9212,MONROE,7342411430,BR,NC,1047, 0,0, 0,26,115,2008,00,00,00,-83.366393,41.949397,26,115,00000,8313,5013,15,0
MI,MI0233,016,MI0233-016,SOUTH ROCKWOOD BRANCH LIBRARY,12776 FORT STREET,SOUTH ROCKWOOD,48179,0047,MONROE,7343793333,BR,NC,800, 0,0, 0,26,115,2008,00,00,00,-83.271598,42.04574,26,115,00000,8301,3028,15,X
MI,MI0233,017,MI0233-017,SUMMERFIELD-PETERSBURG BRANCH LIBRARY,60 EAST CENTER STREET,PETERSBURG,49270,0567,MONROE,7342791025,BR,NC,3950, 0,0, 0,26,115,2008,00,00,00,-83.713955,41.901117,26,115,63800,8329,1006,15,0
MI,MI0233,019,MI0233,MONROE COUNTY LIBRARY SYSTEM,3700 SOUTH CUSTER ROAD,MONROE,48161,9716,MONROE,7342415277,CE,NC,28380, 0,0, 0,26,115,2008,00,00,00,-83.458612,41.931061,26,115,00000,8324,1000,15,0
MI,MI0233,020,MI0233-018,NEWPORT BRANCH LIBRARY,8120 NORTH DIXIE HIGHWAY,NEWPORT,48166,9703,MONROE,7345862117,BR,NC,3300, 0,0, 0,26,115,2008,00,00,00,-83.284466,41.995457,26,115,00000,8302,2019,15,0
MI,MI0233,021,MI0233-004,BLUE BUSH BRANCH LIBRARY,2210 BLUE BUSH ROAD,MONROE,48162,9643,MONROE,7342424085,BR,NC,1000, 0,0, 0,26,115,2008,00,00,00,-83.4153,41.956879,26,115,00000,8311,2017,15,0
MI,MI0234,002,MI0234-002,MONTMORENCY COUNTY PUBLIC LIBRARIES,11901 HAYMEADOW,ATLANTA,49709,9369,MONTMORENCY,9897853941,CE,NO,1808, 0,0, 0,26,119,2008,00,00,00,-84.156443,45.008817,26,119,03920,9902,2029,01,0
MI,MI0234,003,MI0234-003,HILLMAN-WRIGHT MEMORIAL LIBRARY,WRIGHT STREET  P.O. BOX 247,HILLMAN,49746,0247,MONTMORENCY,9897424021,BR,NO,1590, 0,0, 0,26,119,2008,00,00,00,-83.961848,45.073288,26,119,00000,9901,2040,01,X
MI,MI0234,004,MI0234-004,LEWISTON PUBLIC LIBRARY,"2851 KNEELAND,  P.O. BOX 148",LEWISTON,49756,0148,MONTMORENCY,9897862985,BR,NO,3456, 0,0, 0,26,119,2008,00,00,00,-84.305074,44.881317,26,119,47260,9905,2045,01,0
MI,MI0235,002,MI0235-002,MOORE PUBLIC LIBRARY,7239 HURON AVENUE,LEXINGTON,48450,0189,SANILAC,8103598267,CE,NO,3750, 0,0, 0,26,151,2008,00,00,00,-82.531886,43.268349,26,151,47280,9706,2015,10,0
MI,MI0236,002,MI0236-002,MORTON TOWNSHIP PUBLIC LIBRARY,110 SOUTH JAMES STREET,MECOSTA,49332,0246,MECOSTA,2319728315,CE,NO,5000, 0,0, 0,26,107,2008,00,00,00,-85.228576,43.621212,26,107,52760,9609,1032,04,0
MI,MI0237,002,MI0237-002,MOUNT CLEMENS PUBLIC LIBRARY,150 CASS AVENUE,MOUNT CLEMENS,48043,2222,MACOMB,5864696200,CE,NC,34000, 0,0, 0,26,099,2008,00,00,00,-82.883048,42.59732,26,099,55820,2451,3016,12,0
MI,MI0238,002,MI0238-002,MULLIKEN DISTRICT LIBRARY,135 MAIN STREET,MULLIKEN,48861,0246,EATON,5176498611,CE,NC,3444, 0,0, 0,26,045,2008,00,00,00,-84.895761,42.762255,26,045,56140,205,1014,07,0
MI,MI0239,002,MI0239-002,MUNISING SCHOOL PUBLIC LIBRARY,810 STATE HIGHWAY M-28 WEST SUITE A,MUNISING,49862,1370,ALGER,9063872125,CE,NO,4690, 0,0, 0,26,003,2008,00,00,00,-86.663771,46.417122,26,003,56200,9801,3015,01,2
MI,MI0240,003,MI0240-003,DALTON BRANCH LIBRARY,3175 FIFTH STREET,TWIN LAKE,49457,9501,MUSKEGON,2318284188,BR,NC,2470, 0,0, 0,26,121,2008,00,00,00,-86.163071,43.361545,26,121,00000,36,3023,02,0
MI,MI0240,004,MI0240-004,EGELSTON TOWNSHIP BRANCH LIBRARY,5428 EAST APPLE AVENUE,MUSKEGON,49442,3008,MUSKEGON,2317886477,BR,NO,5120, 0,0, 0,26,121,2008,00,00,00,-86.112464,43.234838,26,121,88220,32,3000,02,0
MI,MI0240,005,MI0240-005,FRUITPORT BRANCH LIBRARY,PARK AND THIRD STREETS,FRUITPORT,49415,0911,MUSKEGON,2318653461,BR,NC,1600, 0,0, 0,26,121,2008,00,00,00,-86.155174,43.124445,26,121,31000,28,2042,02,0
MI,MI0240,006,MI0240-006,HOLTON BRANCH LIBRARY,8776 HOLTON-DUCK LAKE ROAD,HOLTON,49425,9543,MUSKEGON,2318210268,BR,NC,1090, 0,0, 0,26,121,2008,00,00,00,-86.079113,43.421942,26,121,00000,33,2023,02,0
MI,MI0240,007,MI0240-007,MONTAGUE BRANCH LIBRARY,8778 FERRY STREET,MONTAGUE,49437,1233,MUSKEGON,2318932675,BR,NC,2780, 0,0, 0,26,121,2008,00,00,00,-86.353979,43.420448,26,121,55100,38,2000,02,0
MI,MI0240,008,MI0240-008,MUSKEGON HEIGHTS BRANCH LIBRARY,2808 SANFORD STREET,MUSKEGON HEIGHTS,49444,2010,MUSKEGON,2317396075,BR,NC,4200, 0,0, 0,26,121,2008,00,00,00,-86.245949,43.200801,26,121,56360,14.02000046,1000,02,0
MI,MI0240,009,MI0240-009,NORTON SHORES BRANCH LIBRARY,705 SEMINOLE ROAD,MUSKEGON,49441,4721,MUSKEGON,2317808844,BR,CC,16000, 0,0, 0,26,121,2008,00,00,00,-86.261974,43.187109,26,121,59140,24,1024,02,0
MI,MI0240,010,MI0240-010,RAVENNA BRANCH LIBRARY,12278 STAFFORD STREET,RAVENNA,49451,9410,MUSKEGON,2318536975,BR,NC,1600, 0,0, 0,26,121,2008,00,00,00,-85.943279,43.189134,26,121,67280,29,3018,02,0
MI,MI0240,011,MI0240-011,MUSKEGON AREA DISTRICT LIBRARY BOOKMOBILE,1900 APPLE AVENUE,MUSKEGON,49442,9999,MUSKEGON,2317376248,BS,CC,-3, 0,1, 0,26,121,2008,00,14,15,0,0,00,000,00000,0,0,.,.
MI,MI0240,012,MI0240-012,NORTH MUSKEGON BRANCH LIBRARY,1522 RUDDIMAN DRIVE,NORTH MUSKEGON,49445,3038,MUSKEGON,2317446080,BR,NC,3700, 0,0, 0,26,121,2008,00,00,00,-86.267321,43.256368,26,121,58640,15,2008,02,0
MI,MI0241,002,MI0241-002,NEGAUNEE PUBLIC LIBRARY,319 WEST CASE STREET,NEGAUNEE,49866,0548,MARQUETTE,9064759400,CE,NO,4169, 0,0, 0,26,103,2008,00,00,00,-87.611721,46.499826,26,103,56860,17,2021,01,0
MI,MI0242,002,MI0242-002,MACDONALD PUBLIC LIBRARY,36480 MAIN STREET,NEW BALTIMORE,48047,2509,MACOMB,5867250273,CE,NC,8214, 0,0, 0,26,099,2008,00,00,00,-82.734223,42.680165,26,099,57100,2200,4012,10,0
MI,MI0243,002,MI0243-002,NEW BUFFALO TOWNSHIP PUBLIC LIBRARY,33 NORTH THOMPSON STREET,NEW BUFFALO,49117,1852,BERRIEN,2694692933,CE,NC,7600, 0,0, 0,26,021,2008,00,00,00,-86.742842,41.794921,26,021,57220,113,3009,06,0
MI,MI0244,002,MI0244-002,NEWAYGO AREA DISTRICT LIBRARY,44 NORTH STATE ROAD,NEWAYGO,49337,0427,NEWAYGO,2316526723,CE,NO,3128, 0,0, 0,26,123,2008,00,00,00,-85.800649,43.419347,26,123,57080,9709,2019,02,0
MI,MI0245,002,MI0245-002,NILES DISTRICT LIBRARY,620 EAST MAIN STREET,NILES,49120,2620,BERRIEN,2696838545,CE,NC,39855, 0,0, 0,26,021,2008,00,00,00,-86.252235,41.82956,26,021,57760,205,3049,06,0
MI,MI0246,002,MI0246-002,NORTH ADAMS COMMUNITY MEMORIAL LIBRARY,110 EAST MAIN STREET,NORTH ADAMS,49262,0248,HILLSDALE,5172874426,CE,NO,675, 0,0, 0,26,059,2008,00,00,00,-84.516876,41.970886,26,059,57920,506,1027,07,0
MI,MI0247,002,MI0247-002,NORTH BRANCH TOWNSHIP LIBRARY,3714 HURON ROAD,NORTH BRANCH,48461,0705,LAPEER,8106882282,CE,NC,6300, 0,0, 0,26,087,2008,00,00,00,-83.199118,43.229239,26,087,58080,3325,1010,10,0
MI,MI0248,002,MI0248-002,NORTHVILLE DISTRICT LIBRARY,212 WEST CADY STREET,NORTHVILLE,48167,1560,WAYNE,2483493020,CE,NC,25000, 0,0, 0,26,163,2008,00,00,00,-83.484962,42.429972,26,163,58980,5601,3010,11,0
MI,MI0249,002,MI0249-002,NOTTAWA TOWNSHIP LIBRARY,112 SOUTH CLARK STREET,CENTREVILLE,49032,0398,ST. JOSEPH,2694676289,CE,NO,3036, 0,0, 0,26,149,2008,00,00,00,-85.528266,41.923401,26,149,14460,412,1029,06,0
MI,MI0250,002,MI0250-002,NOVI PUBLIC LIBRARY,45245  WEST TEN MILE ROAD,NOVI,48375,3014,OAKLAND,2483490720,CE,NC,24000, 0,0, 0,26,125,2008,00,00,00,-83.489634,42.466139,26,125,59440,1363,2021,11,0
MI,MI0251,002,MI0251-002,OAK PARK PUBLIC LIBRARY,14200 OAK PARK BOULEVARD,OAK PARK,48237,2089,OAKLAND,2486917480,CE,NC,16800, 0,0, 0,26,125,2008,00,00,00,-83.188804,42.465743,26,125,59920,1714,1013,12,0
MI,MI0252,001,MI0404-002,OAKLAND COUNTY RESEARCH LIBRARY,1200 NORTH TELEGRAPH ROAD,PONTIAC,48341,0453,OAKLAND,2484529472,CE,NC,5703, 0,0, 0,26,125,2008,00,00,00,-83.334625,42.659227,26,125,65440,1419,1006,09,0
MI,MI0253,002,MI0253-002,OGEMAW DISTRICT LIBRARY,107 WEST MAIN STREET,ROSE CITY,48654,0427,OGEMAW,9896853300,CE,NO,6440, 0,0, 0,26,129,2008,00,00,00,-84.11645,44.421495,26,129,69680,9501,3023,01,0
MI,MI0253,003,MI0253-003,OGEMAW EAST BRANCH LIBRARY,200 WASHINGTON,PRESCOTT,48756,0111,OGEMAW,9898735807,BR,NO,1100, 0,0, 0,26,129,2008,00,00,00,-83.930373,44.191172,26,129,66300,9508,2062,01,0
MI,MI0253,004,MI0253-004,SKIDWAY LAKE BRANCH LIBRARY,2129 GREENWOOD ROAD,PRESCOTT,48756,4250,OGEMAW,9898735086,BR,NO,1036, 0,0, 0,26,129,2008,00,00,00,-84.041051,44.183493,26,129,74200,9507,1023,01,0
MI,MI0254,002,MI0254-002,ONTONAGON TOWNSHIP LIBRARY,311 NORTH STEEL STREET,ONTONAGON,49953,1317,ONTONAGON,9068844411,CE,NO,3285, 0,0, 0,26,131,2008,00,00,00,-89.313718,46.871317,26,131,60860,9702,2045,01,0
MI,MI0254,004,MI0254-004,ROCKLAND TOWNSHIP LIBRARY,40 NATIONAL AVENUE,ROCKLAND,49960,0305,ONTONAGON,9068862821,BR,NO,930, 0,0, 0,26,131,2008,00,00,00,-89.179079,46.736856,26,131,00000,9702,4028,01,X
MI,MI0255,002,MI0255-002,ORION TOWNSHIP PUBLIC LIBRARY,825 JOSLYN ROAD,LAKE ORION,48362,2124,OAKLAND,2486933000,CE,NC,29042, 0,0, 0,26,125,2008,00,00,00,-83.283327,42.771797,26,125,00000,1281,1007,08,0
MI,MI0256,002,MI0256-002,OSCEOLA TOWNSHIP SCHOOL PUBLIC LIBRARY,48475 NORTH MAPLE DRIVE,DOLLAR BAY,49922,0371,HOUGHTON,9064825800,CE,NO,1800, 0,0, 0,26,061,2008,00,00,00,-88.504781,47.122245,26,061,00000,9905,4014,01,X
MI,MI0257,002,MI0257-002,OSCODA COUNTY LIBRARY,430 WEST EIGHTH STREET,MIO,48647,9136,OSCODA,9898263613,CE,NO,5800, 0,0, 0,26,135,2008,00,00,00,-84.134562,44.652372,26,135,54660,9704,3006,01,0
MI,MI0258,002,MI0258-002,OTSEGO COUNTY LIBRARY,700 SOUTH OTSEGO AVENUE,GAYLORD,49735,1723,OTSEGO,9897325841,CE,NO,9300, 0,0, 0,26,137,2008,00,00,00,-84.677645,45.020481,26,137,31720,9503,1063,01,0
MI,MI0258,003,MI0258-003,JOHANNESBURG BRANCH LIBRARY,10900 EAST M-32,JOHANNESBURG,49751,9720,OTSEGO,9897323928,BR,NO,1220, 0,0, 0,26,137,2008,00,00,00,-84.45573,44.9756,26,137,00000,9501,2098,01,0
MI,MI0258,004,MI0258-004,VANDERBILT BRANCH LIBRARY,8170 MILL STREET,VANDERBILT,49795,9701,OTSEGO,9899833600,BR,NO,480, 0,0, 0,26,137,2008,00,00,00,-84.663337,45.146295,26,137,81700,9501,1096,01,0
MI,MI0259,002,MI0259-002,OTSEGO DISTRICT PUBLIC LIBRARY,219 SOUTH FARMER STREET,OTSEGO,49078,1313,ALLEGAN,2696949690,CE,NC,7098, 0,0, 0,26,005,2008,00,00,00,-85.697414,42.458993,26,005,61620,318,4000,06,0
MI,MI0260,002,MI0260-002,OVID PUBLIC LIBRARY,206 NORTH MAIN STREET,OVID,48866,0105,CLINTON,9898345800,CE,NC,3700, 0,0, 0,26,037,2008,00,00,00,-84.37171,43.006736,26,037,61860,110.0100021,3003,08,0
MI,MI0261,002,MI0261-002,SHIAWASSEE DISTRICT LIBRARY,502 WEST MAIN STREET,OWOSSO,48867,2687,SHIAWASSEE,9897255134,CE,NO,8400, 0,0, 0,26,155,2008,00,00,00,-84.177262,42.997559,26,155,61940,306,1005,04,0
MI,MI0261,003,MI0261-003,DURAND MEMORIAL BRANCH LIBRARY,700 NORTH SAGINAW STREET,DURAND,48429,1245,SHIAWASSEE,9892883743,BR,NO,3300, 0,0, 0,26,155,2008,00,00,00,-83.984844,42.917333,26,155,23500,319,1002,.,0
MI,MI0262,002,MI0262-002,OXFORD PUBLIC LIBRARY,530 PONTIAC ROAD,OXFORD,48371,0538,OAKLAND,2486283034,CE,NC,23400, 0,0, 0,26,125,2008,00,00,00,-83.267369,42.816773,26,125,00000,1216,3000,08,0
MI,MI0263,002,MI0263-002,PARCHMENT COMMUNITY LIBRARY,401 SOUTH RIVERVIEW DRIVE,PARCHMENT,49004,1200,KALAMAZOO,2693437747,CE,NC,17350, 0,0, 0,26,077,2008,00,00,00,-85.570609,42.318684,26,077,00000,14.02000046,1006,06,0
MI,MI0264,002,MI0264-002,PATHFINDER COMMUNITY LIBRARY,812 MICHIGAN AVENUE,BALDWIN,49304,0880,LAKE,2317454010,CE,NO,2473, 0,0, 0,26,085,2008,00,00,00,-85.851664,43.895643,26,085,04940,9606,2107,02,0
MI,MI0265,002,MI0265-002,PAW PAW DISTRICT LIBRARY,609 WEST MICHIGAN AVENUE,PAW PAW,49079,1072,VAN BUREN,2696573800,CE,NC,8400, 0,0, 0,26,159,2008,00,00,00,-85.904776,42.216475,26,159,62980,117,3033,06,0
MI,MI0266,002,MI0266-002,PENINSULA COMMUNITY LIBRARY,2735 ISLAND VIEW ROAD,TRAVERSE CITY,49686,9701,GRAND TRAVERSE,2312237700,CE,NO,3128, 0,0, 0,26,055,2008,00,00,00,-85.519003,44.869065,26,055,00000,9909,3000,04,0
MI,MI0267,002,MI0267-002,PENTWATER TOWNSHIP LIBRARY,402 EAST PARK STREET,PENTWATER,49449,9531,OCEANA,2318698581,CE,NO,3175, 0,0, 0,26,127,2008,00,00,00,-86.428137,43.783571,26,127,63540,101,1027,02,0
MI,MI0268,002,MI0268-002,PETER WHITE PUBLIC LIBRARY,217 NORTH FRONT STREET,MARQUETTE,49855,4220,MARQUETTE,9062289510,CE,NO,63000, 0,0, 0,26,103,2008,00,00,00,-87.392464,46.544409,26,103,51900,1,1012,01,0
MI,MI0269,002,MI0269-002,PETOSKEY PUBLIC LIBRARY,500 EAST MITCHELL STREET,PETOSKEY,49770,2626,EMMET,2317583100,CE,NO,24000, 0,0, 0,26,047,2008,00,00,00,-84.952196,45.373939,26,047,63820,9707,2012,01,0
MI,MI0270,002,MI0270-002,PIGEON DISTRICT LIBRARY,7236 NITZ STREET,PIGEON,48755,0357,HURON,9894532341,CE,NO,7000, 0,0, 0,26,063,2008,00,00,00,-83.270837,43.828155,26,063,64060,9507,4017,10,0
MI,MI0271,002,MI0271-002,PINCKNEY COMMUNITY PUBLIC LIBRARY,350 MOWER ROAD,PINCKNEY,48169,9001,LIVINGSTON,7348783888,CE,NC,3040, 0,0, 0,26,093,2008,00,00,00,-83.950561,42.45322,26,093,64140,7336,2053,08,0
